airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
goe509,ok,,31.187956246,197654113.54,720660.32609,2850877.1963,114226186.34,329027.57244,15872878.663,-3.1895034365e-25,1.2285798108e-24,-2.6429396089e-24,-1.2020255438e-07,1.7809932237e-08,2.8387159671e-09,8.303158161e-08,4.6688224917e-24,-2.4023514942e-26,-9.186484816e-08,-3.1524146473e-25,4.470672719e-24,-8.1506404251e-25,-2.5698029507e-25,-7.7556166705e-08,0.23381922398,0.033605689867,0.066203351431,0.059837566679
goe510,ok,,31.553069334,199968954.52,1013578.4135,3547112.4499,114546028.81,534558.52365,16301783.417,-2.7740310615e-25,9.811318745e-25,-2.0600211238e-24,-7.7230715195e-08,1.5509713902e-08,6.0635202396e-09,6.7476562046e-08,3.7646615283e-24,2.5193484198e-26,2.158849944e-08,3.3603153415e-25,3.8949526499e-24,3.8790872016e-25,3.4249874445e-25,-3.2085304923e-08,0.23116539631,0.037330867611,-0.021881637012,0.068392786705
goe511,ok,,32.025977371,202965372.02,1520470.626,5215396.9389,114922686.54,800555.90523,16859945.305,-3.1372991929e-25,7.9784484441e-25,-1.6911687924e-24,-7.6122952888e-08,1.6299135402e-08,7.3657927896e-09,6.115864214e-08,3.0882451123e-24,2.839744429e-26,5.6074917228e-09,2.190386311e-25,3.1815902935e-24,2.5675105344e-25,2.5847023001e-25,-4.5484616077e-08,0.22768597989,0.052723453547,-0.0085260264501,0.0929899189
goe512,ok,,31.487826393,199554344.12,1027438.4453,3431700.2338,114660554.92,522041.13422,16248602.961,-2.7240077849e-25,9.9962502706e-25,-2.0504375563e-24,-8.2333916819e-08,1.6456133238e-08,9.011881976e-09,6.4436731943e-08,3.8518170574e-24,2.5892404102e-26,2.3011256108e-08,3.025874697e-25,3.9859386882e-24,3.1161783208e-25,3.3887591725e-25,-5.0629140032e-08,0.23183703184,0.036880763053,-0.023642649201,0.066204775691
goe513,ok,,31.750671307,201220735.21,1524060.8571,4813842.9709,114951242.24,753220.4019,16568888.554,-2.0978678276e-25,8.4391928409e-25,-1.6882588384e-24,-5.2947626814e-08,1.5233891795e-08,5.9029632562e-09,4.0346380733e-08,3.2426638056e-24,1.9629827242e-26,1.0038073935e-08,1.518450464e-25,3.3688909729e-24,1.6579152356e-25,2.6449774681e-25,-3.453612878e-08,0.2294085356,0.0339376328,-0.015298635565,0.061490339603
goe514,ok,,31.780783013,201411032.8,1494631.9912,4925356.833,114634802.69,763642.21624,16556485.646,-2.5907951704e-25,8.4159996642e-25,-1.7040959761e-24,-6.2845689725e-08,1.5446046653e-08,5.4118236614e-09,5.0265343039e-08,3.1995670716e-24,2.3359822306e-26,6.5716974551e-09,2.0662415064e-25,3.311161042e-24,2.4225751284e-25,2.6973252875e-25,-3.2207058481e-08,0.22997912386,0.042362242999,-0.0098222692531,0.075128189757
goe515,ok,,30.288387698,191954035.38,387029.16526,1592912.0563,112215257.69,168992.9438,14700317.402,-2.4792576543e-25,1.5952807133e-24,-3.7012184927e-24,-1.1303253306e-07,1.5833519247e-08,-3.1841439571e-09,8.5989961144e-08,6.6143467777e-24,-2.9249023315e-26,-1.407967474e-07,-1.4155112896e-24,6.029846889e-24,-2.5240108673e-24,-7.5880623135e-25,-1.7126425839e-08,0.22794666757,0.018442123257,0.054492447617,0.033280622882
goe517,ok,,29.78268637,188739126.75,244196.24112,1276793.3167,110410112.68,126864.62539,13982106.567,-4.877846959e-25,2.0327119659e-24,-4.7395593404e-24,-2.8120765212e-07,2.108273528e-08,-8.5666994906e-09,2.2198112587e-07,6.9777670888e-24,-9.3050569167e-26,-3.8068966598e-07,-5.1722535377e-24,6.7211820811e-24,-2.8905146517e-24,-1.5011078249e-24,-1.3380636813e-07,0.22795056094,0.031815029979,0.092962985466,0.054206956537
goe518,ok,,32.029402564,202986760.42,1672464.7502,5511198.4229,115008038.54,872178.17554,16876585.101,-2.8685026443e-25,7.6889742207e-25,-1.6078928389e-24,-6.7219940153e-08,1.5806115649e-08,7.0334669134e-09,5.2049044407e-08,3.003148934e-24,2.5827231231e-26,9.6627226187e-09,1.8973885922e-25,3.1016515962e-24,2.2435020166e-25,2.4815734295e-25,-3.9369769918e-08,0.22746727574,0.050880461221,-0.016160562971,0.087050192052
goe522,ok,,32.205989779,204107281.98,2417135.5191,8696695.5331,114632516.93,1138107.5457,17007345.638,-1.8483272444e-25,5.8241359289e-25,-1.436558938e-24,-3.3280066165e-08,1.324124394e-08,-2.0417146092e-10,2.5047782561e-08,2.5946325335e-24,-1.1112888733e-26,-6.850284671e-09,-1.0399364417e-25,2.4781725997e-24,-1.7099009154e-25,-1.5963650606e-25,-1.7606473039e-09,0.22406327791,0.037427476145,0.016558066394,0.060543884902
goe523,ok,,31.110034154,197163344.71,1198044.2404,6497355.5708,111110522.42,665873.43191,15382188.796,-4.509134062e-25,6.8012184725e-25,-2.0159653599e-24,-1.0489663177e-07,1.2542148189e-08,-3.1117509422e-09,9.2153010296e-08,2.974776013e-24,-6.379347653e-26,-1.1002427365e-08,-7.3566028106e-25,2.8114676717e-24,-1.5308193511e-24,-5.6782766076e-25,1.9507574926e-08,0.21385085757,0.072638525286,0.013181394736,0.11040338322
goe525,ok,,31.110034154,197163344.71,1198044.2404,6497355.5708,111110522.42,665873.43191,15382188.796,-4.509134062e-25,6.8012184725e-25,-2.0159653599e-24,-1.0489663177e-07,1.2542148189e-08,-3.1117509422e-09,9.2153010296e-08,2.974776013e-24,-6.379347653e-26,-1.1002427365e-08,-7.3566028106e-25,2.8114676717e-24,-1.5308193511e-24,-5.6782766076e-25,1.9507574926e-08,0.21385085757,0.072638525286,0.013181394736,0.11040338322
goe526,ok,,31.046309718,196758618.76,847353.91218,3258565.8819,113807051.38,378821.92932,15671669.531,-2.4607204797e-25,1.0590046973e-24,-2.4676069794e-24,-7.9983011757e-08,1.5542560404e-08,1.073386411e-09,5.8084721342e-08,4.4329305242e-24,-2.2750180782e-26,-4.6404337274e-08,-3.980338801e-25,4.1717738948e-24,-7.2617063801e-25,-3.5230379967e-25,-3.1537024427e-08,0.22856716878,0.027572679466,0.039320896731,0.049218315868
goe528,ok,,30.943298038,196105521.05,761860.60385,3506934.3405,112910869.36,376801.78956,15447007.747,-3.7541372714e-25,9.7938826379e-25,-2.5801407237e-24,-1.2480458486e-07,1.6983491193e-08,2.7575758385e-09,9.6297746569e-08,4.1958115359e-24,-4.4552131886e-26,-3.0664676497e-08,-6.9019665653e-25,3.9494498159e-24,-1.3886392545e-24,-4.7344165615e-25,-5.0468280018e-08,0.22558566606,0.04275258563,0.023362208953,0.07336545935
goe529,ok,,30.346434795,192322763.43,460587.55102,2457525.8462,111530171.99,237265.89154,14671031.47,-4.3454297431e-25,1.2300824559e-24,-3.3158356916e-24,-1.8031391949e-07,1.8229059911e-08,7.4336170035e-10,1.4755607e-07,5.0608685153e-24,-6.4323187122e-26,-7.8811820066e-08,-1.4063738579e-24,4.7396774868e-24,-3.1146141285e-24,-7.4991641195e-25,-7.0788964976e-08,0.22293092522,0.039049238197,0.036299743196,0.06796248892
goe527,ok,,31.514754659,199726978.56,1406194.5452,5467321.1894,113941539.07,661272.21154,16175501.388,-2.6629073931e-25,7.6394664436e-25,-1.90031953e-24,-6.7401525846e-08,1.5342950576e-08,2.4445807607e-09,4.8660707502e-08,3.3431530742e-24,-2.3248714944e-26,-1.4802133654e-08,-2.1644774607e-25,3.1713631303e-24,-3.9748401391e-25,-2.5371900609e-25,-3.0635875848e-08,0.22598660592,0.04000969979,0.020814679603,0.068426421457
goe530,ok,,31.398262847,198988960.14,944008.70088,3667227.9946,114586277.3,432984.35206,16142641.5,-2.7839323892e-25,9.7820733875e-25,-2.3153607516e-24,-9.0267886622e-08,1.6643327431e-08,4.6996754249e-09,6.4265571438e-08,4.0890929751e-24,-2.3557821203e-26,-3.5037054651e-08,-2.542559543e-25,3.8981837266e-24,-5.2666282929e-25,-2.5691516324e-25,-6.1697908445e-08,0.22954313771,0.03297671519,0.033075284444,0.060667258604
goe533,ok,,30.446668689,192959089.51,841737.31543,3735014.5181,111534386.89,396782.95094,14772309.948,-2.9085154467e-25,8.4958312522e-25,-2.516760607e-24,-9.2217847319e-08,1.5662565189e-08,2.7060333992e-09,6.6200977951e-08,4.251416366e-24,-4.3914897861e-26,6.0085168271e-09,-7.1537638892e-25,3.8392130316e-24,-1.2612931418e-24,-6.6128200809e-25,-2.4527415718e-08,0.21809204652,0.034471339957,-0.0050575928238,0.055723833459
goe534,ok,,30.77236198,195024445.15,753269.32268,3975984.4632,112381999.39,385170.39703,15209121.694,-3.2122373213e-25,5.9080378039e-25,-2.6353637741e-24,-1.0429063727e-07,1.5542326977e-08,1.0042396883e-08,8.4450894821e-08,3.9507367612e-24,-5.7177555963e-26,1.0740417943e-07,-9.9267410988e-25,3.520380687e-24,-1.6863890646e-24,-7.6621029521e-25,-3.4041352272e-08,0.21554603469,0.037350075814,-0.080904273496,0.063614268342
goe532,ok,,30.431789427,192865080.32,696921.00816,3232903.1232,111830402.75,330857.84204,14797302.641,-3.2423466931e-25,8.6314172985e-25,-2.755377856e-24,-1.1480309991e-07,1.6173487844e-08,5.541251532e-09,8.2720843494e-08,4.5340411188e-24,-5.3906946384e-26,3.1570156059e-08,-9.9775866663e-25,4.0759739046e-24,-1.7381518918e-24,-7.6349394164e-25,-3.8706368493e-08,0.2175287931,0.035203672214,-0.022001904988,0.057649893644
goe531,ok,,32.934927634,208728893.94,1113128.5393,9619573.5285,112161262.17,910204.11782,17413532.432,-5.4320746516e-25,7.5127215125e-25,-2.020515062e-24,-9.8647947797e-08,1.2961007961e-08,-1.8016553429e-08,1.514007753e-07,2.0981052505e-24,-3.685185676e-26,-1.0567669399e-07,-1.9950500765e-25,2.1505280994e-24,-8.2827310532e-25,-2.0362393569e-25,2.047886857e-09,0.22889809297,0.090216763957,0.11763174401,0.16852852386
goe535,ok,,31.228081985,197912323.55,1094861.9533,5158355.8383,113077050.16,550364.14218,15761700.502,-2.9520575738e-25,6.1390755184e-25,-2.1702977677e-24,-7.7665297209e-08,1.4176886355e-08,3.6078040144e-09,6.1873662022e-08,3.4398754056e-24,-4.0580058115e-26,4.2196294395e-08,-6.5642949244e-25,3.1215070105e-24,-1.0994645021e-24,-5.5521639574e-25,-6.8238046543e-09,0.21885122923,0.041922894645,-0.046199117302,0.067743118458
goe54,ok,,27.703441404,175974482.56,134724.02689,1089920.8078,106919543.1,63901.892192,12102179.685,-4.8060935161e-25,7.5070133146e-25,-6.6672498823e-24,-4.2345322193e-07,2.687093378e-08,4.4029556302e-08,2.7826908931e-07,9.0486622157e-24,-3.1376276855e-25,6.0087721874e-07,-6.3131416888e-24,5.7922663806e-24,-1.3633610936e-23,-5.3721559437e-24,-4.1299240285e-07,0.18972289007,0.022067948569,-0.080952598574,0.037489532271
goe547,ok,,30.700211009,194563844.67,583466.41604,2373320.4136,113017500.62,265093.5882,15213673.757,-2.8245056095e-25,1.3540253542e-24,-2.9784033823e-24,-9.9885261874e-08,1.4863032394e-08,-6.689629549e-09,7.8583469408e-08,5.2568403384e-24,-2.3912842074e-26,-1.1383368148e-07,-9.2434393393e-25,4.9082834585e-24,-1.7108744758e-24,-5.0967143537e-25,1.3254643217e-08,0.23145801146,0.027292564278,0.066418130159,0.045850815255
goe546,ok,,30.369223786,192466864.33,530977.96557,2199898.133,112181493.54,237053.16332,14776715.954,-2.7595299254e-25,1.325301937e-24,-3.1605937276e-24,-1.0751484459e-07,1.5367953103e-08,-3.5439642201e-09,7.8027223113e-08,5.591428826e-24,-3.3352937989e-26,-8.8438108239e-08,-1.209912125e-24,5.085388067e-24,-2.1202992617e-24,-7.3644522934e-25,-1.5268493832e-09,0.22651282047,0.025404752333,0.046958686791,0.041430736187
goe548,ok,,30.824982474,195352538.57,776027.8318,2690837.0396,113479473.46,328905.56619,15400181.34,-1.4909247779e-25,1.3373438088e-24,-2.5954137794e-24,-4.7265012758e-08,1.5166381162e-08,-3.9008949765e-09,3.4047895722e-08,4.9906032601e-24,-8.9922147729e-27,-1.1737346252e-07,-3.1977376059e-25,4.6875932211e-24,-5.9062325549e-25,-3.3577115268e-25,6.702474204e-09,0.23516847954,0.016064230017,0.091085073633,0.026422114694
goe549,ok,,30.856911729,195561095.03,913618.4466,3783207.404,112719568.95,427982.84086,15333405.17,-2.6833748606e-25,9.3733524278e-25,-2.3925440976e-24,-8.1120882737e-08,1.563487054e-08,1.3193637439e-09,6.0451504043e-08,4.1420058126e-24,-3.2029872672e-26,-2.6201910781e-08,-4.9927138351e-25,3.8438328776e-24,-8.8480078436e-25,-4.6343844437e-25,-2.7025701353e-08,0.22531566153,0.032116644754,0.023938549025,0.055229609218
goe55,ok,,29.044411728,184766902.48,119223.41725,843838.92409,110702615.12,53394.448018,13736646.269,-3.126392662e-25,8.4827366781e-25,-7.1162751239e-24,-2.9295952695e-07,1.8848278295e-08,2.9568512883e-08,1.9441949036e-07,9.9714726891e-24,-1.8540745957e-25,7.7809050924e-07,-8.8129390266e-24,6.1199345436e-24,-1.5552112473e-23,-5.5747121641e-24,-2.1127556188e-07,0.21348136484,0.013235832514,-0.092766609438,0.02317935602
goe550,ok,,30.805050291,195229986.55,790836.47263,3436371.5766,112802148.63,372156.97938,15292434.919,-2.4815351194e-25,9.0591090184e-25,-2.5726349135e-24,-7.2559550027e-08,1.4323164154e-08,-1.338303749e-09,6.0789501724e-08,4.33764138e-24,-2.4539527855e-26,7.4387860582e-09,-7.1409540469e-25,3.9951394591e-24,-1.209613246e-24,-5.1375192618e-25,1.5516766866e-08,0.22543621673,0.028306330922,-0.0058828633269,0.048074555117
goe553,ok,,30.458659799,193035192.57,837982.38104,3729782.9421,111601619.66,395030.56744,14793071.816,-2.9127992144e-25,8.3820574878e-25,-2.5233577876e-24,-9.2982288974e-08,1.569400688e-08,3.1179457574e-09,6.6441097559e-08,4.2512577072e-24,-4.5459144963e-26,1.0533428008e-08,-7.2252868075e-25,3.8306433181e-24,-1.2687347361e-24,-6.7573413143e-25,-2.6092139438e-08,0.21795974845,0.034488058156,-0.0088268270826,0.055676469131
goe559,ok,,30.011337203,190187797.37,538980.38099,2300966.9572,110504728.72,245412.8913,14210557.27,-2.5073717852e-25,1.4493245738e-24,-3.1028117848e-24,-1.048946265e-07,1.8154953244e-08,-4.4992333494e-10,7.1750328655e-08,5.6593565371e-24,-2.7541922714e-26,-1.5738046637e-07,5.2990270245e-26,5.0380790647e-24,-1.8517028137e-24,-4.3644472405e-25,-5.8011940112e-08,0.23671713237,0.022376996887,0.084824983727,0.038672019475
goe561,ok,,33.043318051,209411812.76,3087214.7411,10389050.719,114459916.62,1679895.3171,17894129.862,-2.8059238677e-25,5.4337923478e-25,-1.1874793742e-24,-4.695340483e-08,1.4717435797e-08,4.521799567e-09,3.7802671672e-08,2.1610645306e-24,2.3615102933e-26,-1.950843287e-09,8.4037856231e-26,2.2254999363e-24,1.0562294427e-25,1.5929935158e-25,-2.9599184194e-08,0.22085771148,0.068081308318,0.0060226721532,0.11670496524
goe562,ok,,31.435972804,199225394.98,913035.45514,3377584.9527,114127306.19,491288.89895,16117620.984,-3.1797645369e-25,9.9938181158e-25,-2.1870546255e-24,-9.7324241593e-08,1.7287681423e-08,1.0022052264e-08,8.1332458182e-08,3.9224528842e-24,2.9957476207e-26,2.468414283e-08,3.6504999448e-25,4.036123698e-24,3.6956891281e-25,3.5905486596e-25,-5.8883124459e-08,0.23301710894,0.041108970777,-0.022537497584,0.074259417973
goe563,ok,,30.165778931,191177043.19,414050.03719,1607936.0031,111917646.41,174590.26229,14542783.696,-2.0403298535e-25,1.5689072925e-24,-3.6071502824e-24,-9.2695046242e-08,1.5648733843e-08,-2.8060015064e-09,6.4153251692e-08,6.6929303651e-24,-2.3340911783e-26,-1.2768060249e-07,-1.192345189e-24,6.0476373487e-24,-2.0153303509e-24,-7.8569319953e-25,-6.4554366996e-09,0.22605653719,0.015928894452,0.05286615821,0.026562656249
goe564,ok,,30.313114788,192110374.74,367597.48877,1451696.9472,112403725.3,156807.49266,14748874.221,-2.5555476526e-25,1.7045562405e-24,-3.7899452503e-24,-1.2505855559e-07,1.5791549655e-08,-4.0466192567e-09,8.6185128348e-08,6.9467881401e-24,-2.7837481934e-26,-1.6740640627e-07,-1.474386471e-24,6.3387088804e-24,-2.6149048164e-24,-7.5663959698e-25,-1.3775547386e-08,0.22892221855,0.019115711736,0.061538174549,0.03168143675
goe565,ok,,29.952058032,189822607.63,348049.38106,1494411.3013,111257600.49,152108.84274,14253775.854,-2.717177261e-25,1.5651867963e-24,-3.9277042476e-24,-1.3129037966e-07,1.559105892e-08,-3.8191266522e-09,9.4323441175e-08,6.9523866413e-24,-3.4911920512e-26,-1.0371216706e-07,-2.1191652605e-24,6.2081691614e-24,-3.604836566e-24,-1.0105884883e-24,3.9430362636e-09,0.22335377942,0.020104396072,0.036096955554,0.03282921532
goe566,ok,,30.082314542,190648090.05,400926.37436,1596416.8658,111648226.48,170500.23469,14428176.047,-2.3960080358e-25,1.5889204375e-24,-3.6699345399e-24,-1.1778763675e-07,1.6515268988e-08,1.5874223668e-10,7.6630462622e-08,6.7463411246e-24,-3.4967898999e-26,-1.4460025673e-07,-1.2311130322e-24,6.0624031422e-24,-2.2422461547e-24,-8.6691947372e-25,-4.6568076292e-08,0.22477651196,0.018299291376,0.057974056661,0.030723173544
goe57,ok,,30.098158165,190837609.59,193141.34173,1457711.6026,111711519.85,113056.82349,14475200.022,-5.5613824153e-25,1.7098889113e-24,-4.8828989211e-24,-3.4498723999e-07,1.9787518234e-08,-6.1085373185e-09,3.2047918004e-07,6.0552476743e-24,-1.2176835424e-25,-2.2018910416e-07,-5.3355863059e-24,5.8392009266e-24,-1.3039633036e-23,-1.6126604615e-24,-1.1108115011e-07,0.22366871107,0.036199977182,0.042527619012,0.061897778831
goe567,ok,,30.738434476,194808031.24,983037.13992,4373507.9779,111925664.51,475738.37339,15109524.914,-2.7605035902e-25,8.1872463522e-25,-2.3081157463e-24,-7.2061944494e-08,1.4124231772e-08,-1.9309971948e-09,5.9687162998e-08,3.8511335318e-24,-2.9720845846e-26,-4.9438629421e-09,-6.2660751996e-25,3.5484179096e-24,-1.1019973035e-24,-5.0815290457e-25,1.5470079948e-08,0.22141190893,0.035914168506,0.0048600008867,0.058674698004
goe572,ok,,32.005485987,202834137.18,1550893.4251,5796561.3106,113945906.74,862734.06551,16693358.064,-3.1616675056e-25,7.2314158155e-25,-1.6765846197e-24,-7.3898089247e-08,1.696465078e-08,9.0941596038e-09,6.2828250349e-08,2.9569219178e-24,2.9730883045e-26,1.8046181513e-08,1.8709254518e-25,3.0432038855e-24,2.0607655578e-25,2.5605751292e-25,-5.0852265694e-08,0.22850016935,0.053839152945,-0.027987704257,0.097439920378
goe570,ok,,33.902971802,214859755.15,5775196.009,17524164.999,113621865.17,3094641.4529,18720626.767,-2.0258138401e-25,4.3548277582e-25,-8.6171232829e-25,-2.4259238886e-08,1.2435306321e-08,1.1415846801e-09,1.8832777666e-08,1.6379707643e-24,1.5454951149e-26,-6.8254105281e-09,3.8279479629e-26,1.6914751766e-24,5.4908814557e-26,1.085011687e-25,-1.0018224087e-08,0.21844841547,0.068379981723,0.039418083641,0.10876298242
goe571,ok,,32.940950078,208762982.22,2971734.5907,10130618.723,114217449.04,1636059.9871,17744339.174,-2.7487254294e-25,5.3850113836e-25,-1.2070075519e-24,-4.6075241576e-08,1.4529246939e-08,4.6523856779e-09,3.7929441357e-08,2.1877570544e-24,2.3642865817e-26,2.879747511e-09,9.0123709498e-26,2.2571282392e-24,1.1552981332e-25,1.6864157537e-25,-2.6973747743e-08,0.22117736443,0.065762570623,-0.008557845291,0.11271623289
goe573,ok,,31.43844977,199241187.08,888097.83528,3347491.3,114027599.19,489644.55614,16106057.89,-3.2549358975e-25,1.0016980664e-24,-2.2058885737e-24,-9.9895286467e-08,1.7622666878e-08,1.1178226109e-08,8.6235428409e-08,3.9174754868e-24,3.1834260595e-26,2.8656724812e-08,3.6290985132e-25,4.0308847276e-24,3.6207416356e-25,3.683157828e-25,-6.4319166158e-08,0.23287049635,0.041621891099,-0.025449975272,0.076585497294
goe574,ok,,30.992416562,196412532.33,473744.33493,1804609.6719,113759159.43,256537.96168,15607223.169,-3.5171194392e-25,1.467767517e-24,-3.0202026202e-24,-1.4449025564e-07,1.7578438551e-08,8.861335141e-09,1.2407832227e-07,5.402154944e-24,3.3488582994e-26,6.2898246833e-09,9.6003351344e-25,5.5198264459e-24,8.4121461846e-25,5.4997292196e-25,-6.3745591269e-08,0.23739811423,0.033194053156,-0.0029797688114,0.058781402264
goe575,ok,,31.433917317,199213368.46,1120574.3296,3284756.7531,115376656.84,497563.53029,16290242.034,-1.8491473574e-25,1.1628426104e-24,-2.0022664717e-24,-5.6239249749e-08,1.4996697079e-08,1.5560831721e-09,3.7899896143e-08,4.0166495896e-24,1.4169986463e-26,-4.3364024651e-08,2.2874460624e-25,4.1617090413e-24,2.3714603795e-25,3.0100111933e-25,-2.3151791131e-08,0.23371279144,0.02529381089,0.04859261285,0.04246965071
goe584,ok,,30.489391989,193225741.24,622521.2977,2418325.7672,111727313.31,388029.27367,14839431.09,-2.9082661952e-25,1.0200969044e-24,-2.4675491984e-24,-9.2925232448e-08,1.6079433603e-08,1.7761544419e-08,9.6507095955e-08,4.5060871518e-24,5.4694826442e-26,2.1189955961e-07,9.345424947e-25,4.8544008725e-24,1.2829427753e-24,8.570593496e-25,-3.1617833476e-08,0.22165482027,0.033343460582,-0.13191198883,0.060077722611
goe585,ok,,30.159141116,191135714.47,333918.73829,1506267.7998,111867343.97,149833.51545,14531413.892,-3.2595837524e-25,1.5040922811e-24,-3.9676707751e-24,-1.7030081071e-07,1.6894171685e-08,2.5235669498e-09,1.2050501754e-07,6.7760358673e-24,-4.8340106397e-26,-6.2910611228e-08,-2.0291590494e-24,6.1200860745e-24,-3.6994491091e-24,-9.4736134478e-25,-5.5749236347e-08,0.22480736884,0.023640596617,0.021007031927,0.040238883413
goe587,ok,,29.674306346,188060298.72,166374.35387,815348.66917,110545432.99,76212.647549,13894027.328,-3.6321992173e-25,2.6602707753e-24,-5.5473067631e-24,-2.8547064384e-07,2.0894630212e-08,-8.377351442e-09,1.9192148153e-07,9.6055809748e-24,-6.5730684725e-26,-8.079727972e-07,-5.914269653e-25,8.4402751114e-24,-8.2741520366e-24,-1.1292853322e-24,-2.0901177034e-07,0.22705534234,0.018144262307,0.13442595208,0.031930812484
goe590,ok,,29.585365021,187497950.89,150429.44431,977748.02334,110141763.67,80326.305472,13759647.296,-4.6871736882e-25,2.319517684e-24,-5.705881063e-24,-3.5831589945e-07,2.4294965825e-08,-1.0215913219e-08,2.8805975555e-07,8.3597541045e-24,-9.7447493517e-26,-7.0007560887e-07,-1.7080751785e-24,7.4739789287e-24,-1.255538854e-23,-1.3310970781e-24,-2.7769891394e-07,0.22414488045,0.023794213467,0.10531198482,0.043332668956
goe591,ok,,30.706277006,194602438.85,651146.30291,2809238.001,112679546.82,306045.72055,15176710.584,-3.3989836996e-25,1.1718920734e-24,-2.8091023474e-24,-1.2439265719e-07,1.6764655269e-08,4.9570498327e-10,9.1676547833e-08,4.7934985215e-24,-3.6827848941e-26,-6.8739944267e-08,-7.1563462693e-25,4.4980559396e-24,-1.4706891178e-24,-4.7844734663e-25,-4.6279433987e-08,0.22764112086,0.034852754582,0.044759760572,0.059694845185
goe592,ok,,31.435575146,199225613.89,1151188.8826,4972565.0697,113538276.47,570820.76857,16038697.009,-3.6678095403e-25,8.9792038343e-25,-2.0797272223e-24,-9.6243623569e-08,1.550145865e-08,-2.0354539027e-09,7.6464100888e-08,3.4594642082e-24,-3.1912271654e-26,-5.41898825e-08,-4.0544284017e-25,3.3164362023e-24,-8.0345053649e-25,-2.9615665669e-25,-2.5854300321e-08,0.22578599292,0.051617330812,0.062382790281,0.088024622857
goe593,ok,,31.011308098,196535486.7,783826.18435,2949832.1032,113847153.17,347435.82086,15640704.242,-2.6057908191e-25,1.1609946324e-24,-2.5614037045e-24,-9.0402495347e-08,1.5834548619e-08,3.8028444362e-10,6.1546314763e-08,4.6684675936e-24,-2.1906262616e-26,-6.5275483794e-08,-4.1943538937e-25,4.4050055688e-24,-8.0944906815e-25,-3.4509707564e-25,-3.2249623585e-08,0.23178874154,0.028815648116,0.051164633394,0.048241613062
goe595,ok,,30.437706762,192898186.63,483366.06907,1862698.1326,112531629.72,208741.53353,14888176.717,-2.5710749275e-25,1.5595598977e-24,-3.2975255843e-24,-1.1259129024e-07,1.6213330309e-08,-2.6445002901e-09,7.5196238971e-08,6.0885870713e-24,-2.6738493578e-26,-1.5702259186e-07,-8.7193149567e-25,5.6160538659e-24,-1.7518339875e-24,-5.8630327367e-25,-2.9515818354e-08,0.23104978097,0.022079790049,0.075899392981,0.03634731044
goe596,ok,,30.308998195,192085738.8,470388.35839,2071434.0595,111952946.02,215883.21408,14688015.542,-3.2134074791e-25,1.3295136885e-24,-3.3440923801e-24,-1.3950550851e-07,1.6954762012e-08,1.4815401913e-09,1.0079573712e-07,5.7298130502e-24,-4.5820836031e-26,-7.8884604325e-08,-1.207526808e-24,5.2418404419e-24,-2.3174971297e-24,-7.4737868094e-25,-5.5560598217e-08,0.2244177947,0.02742910146,0.037106399531,0.047413141315
goe598,ok,,29.55893398,187434757.31,198570.70564,811119.51087,110751969.25,80644.538579,13840568.2,-1.2258336573e-25,2.2736842624e-24,-5.3426822662e-24,-7.6391182489e-08,1.6174815502e-08,-5.430228587e-09,5.4725487756e-08,1.0055333074e-23,-1.8957754684e-26,-3.8133862189e-07,-2.3052825972e-24,8.3681579476e-24,-4.0100998541e-24,-1.7846271574e-24,1.2871340128e-08,0.2249658726,0.0063940539079,0.075722679238,0.01086687872
goe602,ok,,30.333734707,192240105.06,501011.34716,2042461.8219,112078377.58,222029.3535,14727931.325,-2.8244671045e-25,1.4277766238e-24,-3.2434042019e-24,-1.1631535867e-07,1.5856200699e-08,-3.4686280853e-09,8.1991440359e-08,5.813639502e-24,-3.1208035643e-26,-1.1656929042e-07,-1.0661958465e-24,5.335782186e-24,-2.0461613535e-24,-6.5767885468e-25,-1.4000773957e-08,0.2282014784,0.025116287123,0.058402537232,0.04107864199
goe604,ok,,31.584967235,200171693.45,1566028.8001,6003320.5811,113944480.01,732500.38614,16249582.556,-2.2954667515e-25,6.8545620717e-25,-1.8045388115e-24,-5.7169351561e-08,1.5334650057e-08,4.0210884229e-09,3.9713090331e-08,3.194577236e-24,-2.1438227205e-26,-5.1367658416e-10,-1.487256254e-25,3.0184225435e-24,-2.709251682e-25,-2.416729221e-25,-3.5472785031e-08,0.22486694449,0.036059181783,0.00080443232474,0.062191843199
goe599,ok,,30.815133214,195376681.5,527334.64209,1840339.2718,114066439.93,219620.0464,15480944.659,-1.187691038e-25,1.5474884444e-24,-3.1653872141e-24,-4.5198453137e-08,1.5209796581e-08,-3.6846883775e-09,3.2775559753e-08,6.0641084901e-24,-8.5663534653e-27,-1.350739359e-07,-5.5881037358e-25,5.5829759074e-24,-9.1526474248e-25,-5.3378875554e-25,1.1975849295e-08,0.23730071222,0.010550693695,0.071229165641,0.017283688072
