airfoil_name,status,error,mu,ea,gj,ga22,ga33,ei22,ei33,stf12r,stf13r,stf14r,stf15r,stf16r,stf23r,stf24r,stf25r,stf26r,stf34r,stf35r,stf36r,stf45r,stf46r,stf56r,cmp12r,cmp13r,cmp14r,cmp15r,cmp16r,cmp23r,cmp24r,cmp25r,cmp26r,cmp34r,cmp35r,cmp36r,cmp45r,cmp46r,cmp56r,tc2,tc3,sc2,sc3
bacxxx,ok,,3.1992066126,33036372.249,108683.55028,409075.12245,15024661.833,57371.78301,2803196.6037,15363030.124,-98165.051165,-228606.09219,474985.39685,-10950898.431,-119101.12682,-301230.26197,171671.04639,-3771271.8097,39896.451433,9872.5011122,35178.898669,-57913.688078,58612.709159,-101896.48129,-2.3858670495e-08,1.0946871024e-08,-7.8326140271e-08,-2.0481912377e-07,8.8531001816e-08,-1.2169538118e-10,1.2682387611e-07,8.1939846843e-08,-4.4488988199e-10,-1.0293275748e-06,-1.0749789136e-06,-3.6127920659e-09,6.5922035825e-06,-3.8408732894e-08,-9.2275714075e-08,0.24512314898,0.010453450027,0.11187097523,0.013783669116
be50,ok,,3.1962024838,33005350.333,38431.435005,211135.2054,14993840.787,24428.101796,2797173.2905,15375476.87,-249589.38402,-908372.5406,1602534.9102,-10982954.381,-344275.99794,-1203813.9351,607774.63332,-3761510.8633,14500.875972,2961.4065592,158377.87579,-54942.935904,218476.14916,-333672.31424,-5.2557611641e-08,2.4206213021e-08,-6.0709557963e-07,-1.6151626822e-06,1.1988030965e-07,8.2337993613e-08,1.4790212657e-06,7.3429338276e-07,-1.7168612407e-08,-8.435387903e-08,-1.6456570566e-06,-1.2716998274e-07,1.5432932704e-05,-2.9334367455e-07,-7.9982969296e-07,0.24692482876,0.034644208803,0.0032418406194,0.056840909643
be50sm,ok,,3.1982163023,33026145.882,39366.786552,211463.4626,15051131.834,24693.725894,2803210.2432,15497704.126,-76194.529944,-750919.81578,1273911.847,-10992573.45,-110803.14675,-993618.45432,496173.84517,-3790729.9793,808.94764108,8814.8709509,113080.24152,-43535.998529,180817.8413,-286251.62879,-4.01595039e-08,8.7302609291e-09,-4.4359390778e-07,-1.1782187955e-06,9.6869400232e-08,2.2167150249e-08,1.1739905864e-06,5.8551449575e-07,-5.4591662295e-09,-2.1301982544e-07,-1.6432515088e-06,-1.4189009864e-07,1.5297902049e-05,-1.1108475082e-07,-3.103729684e-07,0.24621570532,0.027209162157,0.0083859059993,0.04621623683
boe106,ok,,3.2195149698,33246085.009,139343.01407,544294.7694,14994300.475,77756.669698,2839851.0158,15283327.848,-163306.38953,-587374.14151,1020920.8855,-10848443.209,-231250.69542,-777882.68482,379932.96345,-3701280.0672,43431.643588,13037.326279,99906.652581,-84349.18346,144081.3409,-206295.96818,-2.666778366e-08,7.3645032068e-09,-1.2218433846e-07,-3.2560771061e-07,8.9684235743e-08,5.408122779e-10,2.5902397991e-07,1.5191001751e-07,-2.3516466599e-09,-5.971641149e-07,-6.888899575e-07,-2.9722613091e-08,4.8604770432e-06,-6.1838530402e-08,-1.7339101076e-07,0.24217547497,0.022057210029,0.083210647666,0.036093182078
boe103,ok,,3.2288061286,33342029.478,135287.28433,522808.47496,15067553.627,75430.205259,2866325.0765,15376306.201,-167804.95839,-648236.58378,1173344.5034,-10904557.385,-233606.20294,-857931.68617,435122.55663,-3730377.3024,40491.851465,11949.459679,101536.15777,-86175.691664,159275.91,-243990.69461,-2.7712017046e-08,9.4309443545e-09,-1.4227645255e-07,-3.7818417542e-07,8.9628765205e-08,-1.099469293e-10,2.9386862455e-07,1.7356698974e-07,-2.6106287331e-09,-5.8178893866e-07,-6.9214164107e-07,-3.1287311033e-08,5.0115261364e-06,-6.356610559e-08,-1.7587745028e-07,0.24247789176,0.025314260329,0.078708645564,0.039756688165
bqm34,ok,,3.1804083173,32842253.032,77942.96305,311107.55996,14936675.957,41758.563307,2760252.9343,-15230041.428,32918.046673,6922.7276289,1627.3154837,-10763359.825,-24210.280227,-8719.8846894,-2927.395015,3699837.9331,7251.7908394,-12510.188948,-5551.8777459,39813.512975,-4103.1084218,-1428.1864995,2.2973969307e-08,-2.1509050636e-09,2.0511114421e-09,-4.7787755434e-13,8.7909754684e-08,2.7123588976e-09,3.4448513268e-09,9.6314790613e-10,-7.577444836e-11,-6.5661233663e-07,1.1634545674e-06,-3.0126895438e-09,-9.0419201339e-06,8.4526863219e-09,-1.5282299689e-12,0.24265315832,4.4701592326e-09,0.051178311092,0.00026850191968
bte-fk,ok,,3.2363295024,33419719.044,120466.61819,460928.96558,15130743.019,66442.590398,2895051.2836,15419124.956,54190.488011,-321851.89616,537021.05962,-10947743.948,44712.820293,-426602.03746,207623.55717,-3746079.0314,8064.6328023,18320.901396,31659.176972,-65357.034937,75493.479644,-126858.22411,-2.3641729105e-08,-1.6826253945e-09,-6.2944840644e-08,-1.7155452158e-07,8.3956199807e-08,-1.0585742848e-08,1.6523964452e-07,9.6259423793e-08,2.1005501868e-10,-3.767809225e-07,-6.8040838447e-07,-3.331159445e-08,5.6838608325e-06,6.5111310834e-09,-2.8427048735e-09,0.24296368782,0.011352637049,0.045389523533,0.019905861166
c141b,ok,,3.2179048319,33229458.039,145332.91074,521956.51256,15065263.241,76749.280184,2847483.6862,15364528.037,78650.004005,-176054.02006,365890.41122,-10942527.222,77573.987137,-236152.96481,135338.22023,-3748246.9912,62226.317363,11838.84817,1993.0758215,-75458.941377,41691.90465,-92702.766218,-2.3099718841e-08,1.6963952617e-09,-3.5109583019e-08,-9.7263322433e-08,8.5534795818e-08,-1.7206475485e-08,8.0187811472e-08,5.176382243e-08,2.0010818597e-10,-9.3568277204e-07,-8.7279722686e-07,-1.6653254895e-08,4.9230448881e-06,1.5900457487e-08,2.4293246823e-08,0.24407444651,0.0079199924515,0.13598550079,0.011653928047
bw050209,ok,,3.1887473574,32928365.518,67074.902902,272785.42255,15015589.353,36079.014317,2780998.3351,15373466.242,-329477.14512,-310209.75645,417761.68162,-11003471.083,-432450.00616,-409831.34717,158799.33952,-3799817.6861,20325.59163,7171.226471,107188.98323,-37327.777352,78132.791134,-42012.773702,-2.534472802e-08,1.2825823801e-08,-1.5125483803e-07,-3.9879853185e-07,9.7452331321e-08,6.030406762e-08,2.6896271069e-07,1.5341084743e-07,-3.9833573906e-09,-1.0098878274e-06,-1.4500461037e-06,-2.1518587971e-09,1.0482174258e-05,-2.2886112362e-07,-6.0098220074e-07,0.24683808326,0.0090404141947,0.067738127962,0.018040647704
bw3,ok,,3.2258963284,33311981.64,25246.921049,224026.97351,15129504.976,21081.211975,2863392.7844,15914615.821,-125208.74656,-1125872.2869,1800371.9773,-11182125.346,-163435.50315,-1487892.0918,723602.76544,-3900280.4064,35856.108958,296.45309877,215678.1271,-62101.230071,295068.67874,-409163.02074,-6.2276203064e-08,3.9500976469e-08,-7.216094301e-07,-1.906545422e-06,1.0623384751e-07,-2.5562692642e-07,2.6612778767e-06,9.6751055218e-07,-1.2852260684e-08,-4.384044683e-06,-2.6597437848e-06,-2.4583840301e-07,1.7944851055e-05,-1.8885790923e-07,-4.9612159715e-07,0.24705890449,0.037612482812,0.11068362999,0.067189072442
c141c,ok,,3.2057978069,33104435.732,110878.74986,406626.48744,15069333.381,58041.311999,2822625.2111,15404501.744,35021.522395,-229061.89363,428602.48344,-10977829.532,30894.24343,-304740.20295,162359.09942,-3777040.2441,46444.156871,10066.185952,17619.923806,-58954.011105,56995.645079,-104324.17622,-2.3575310226e-08,4.0444800359e-09,-5.8515582602e-08,-1.5808062382e-07,8.6893958092e-08,-1.9995838184e-08,1.3025318157e-07,8.2116306496e-08,8.1738984637e-11,-1.1921778454e-06,-1.1590203669e-06,-2.3598450571e-08,6.5130444433e-06,6.5314396285e-09,3.877548748e-09,0.24536948554,0.0092304296552,0.13218718911,0.014442309938
c141a,ok,,3.2203909131,33255130.372,153180.23175,547840.8851,15063148.352,81065.902687,2852366.5181,15355288.957,87676.129201,-165830.19926,354674.60963,-10934605.212,87130.858899,-222988.72936,130421.78052,-3741951.7252,66428.726646,12084.138352,-1208.3757742,-79257.872854,38713.706279,-90700.089609,-2.3030014379e-08,1.3818294033e-09,-3.1643417918e-08,-8.8253315297e-08,8.5278724758e-08,-1.6803089062e-08,7.2652692469e-08,4.7181035769e-08,2.1093815546e-10,-8.9804748949e-07,-8.2795308867e-07,-1.5536899322e-08,4.6605104481e-06,1.7168643088e-08,2.6990374834e-08,0.2437957674,0.0076877974701,0.13756312256,0.01112895627
c141d,ok,,3.2097694094,33145448.194,107849.24351,394217.88447,15097007.075,56457.004971,2833776.336,15438620.827,20156.710183,-274931.85339,511606.04762,-10971779.089,12482.668078,-365220.68189,193635.70792,-3777529.0324,44373.99724,9699.6365674,24874.089344,-58467.826102,68619.428172,-121977.68387,-2.3914431601e-08,5.6877658519e-09,-7.3590417545e-08,-1.977601649e-07,8.6536523785e-08,-2.1218694213e-08,1.5882582425e-07,9.9972419712e-08,-1.1879129266e-11,-1.2052737273e-06,-1.1775091157e-06,-2.6379740391e-08,6.696088136e-06,5.5261886445e-10,-1.1188764429e-08,0.24487105258,0.011010269938,0.12998785972,0.017129244996
c141e,ok,,3.2122203478,33170757.629,104154.91962,380995.29585,15116219.453,54612.572076,2840678.6611,15464725.253,4431.8411757,-327671.74748,604421.83728,-10971979.886,-6955.3375544,-434759.26738,228997.41418,-3779969.3099,42039.672708,9371.8268392,33164.343434,-57969.500619,82026.921624,-141842.48123,-2.4415483996e-08,7.4837374274e-09,-9.1516434317e-08,-2.4495425268e-07,8.6501717256e-08,-2.2748453698e-08,1.941840428e-07,1.2164211959e-07,-1.6186294858e-10,-1.2195424362e-06,-1.2017932652e-06,-3.0122887174e-08,6.9225982461e-06,-6.3849809207e-09,-2.8689621949e-08,0.24463272118,0.012994320321,0.12702134442,0.02022522337
c141f,ok,,3.2194967378,33245896.738,96861.714807,356835.46225,15159904.075,51206.229751,2859681.7469,15522872.669,-23507.512577,-434855.80863,786314.14373,-10965614.784,-41402.823684,-576122.16955,299286.43669,-3781913.5306,38360.224691,8412.2921573,49889.788076,-57668.55135,109082.00298,-180784.58577,-2.5728674784e-08,1.0640100943e-08,-1.2922393691e-07,-3.4422200018e-07,8.6381741258e-08,-2.6368766994e-08,2.7359546331e-07,1.6867422292e-07,-5.8015681946e-10,-1.2513978317e-06,-1.2420058269e-06,-3.9446176442e-08,7.3838863322e-06,-2.0068670111e-08,-6.314375975e-08,0.24383885751,0.016838072759,0.12121253989,0.026500925739
c5a,ok,,3.2152982755,33202541.624,148125.6892,538765.58092,15045242.985,78583.498383,2838103.5356,-15366719.72,-144911.49987,2361.5642686,103648.17813,-10995910.352,181098.26433,-4383.4918059,-35727.363787,3771060.3456,65218.526818,-12103.666188,34896.227191,75298.81074,824.25401578,-48702.258408,2.2772071404e-08,4.1641285495e-10,5.274137648e-10,-3.0659432134e-09,8.639362556e-08,-1.7518545463e-08,9.5881000744e-09,-8.4924481622e-09,-1.1990679977e-10,-9.2062162819e-07,8.5893940604e-07,7.9649821078e-09,-4.8133973281e-06,-4.3038073614e-08,1.0695638456e-07,0.2452493739,0.0023024225139,0.13636771317,0.0014202439316
c5b,ok,,3.209025984,33137771.267,121142.58198,441827.14383,15081083.564,63476.119746,2828952.4563,15431167.841,104434.14762,-173661.93394,365567.60701,-10998354.055,134701.7655,-229939.66396,138891.94982,-3787996.5741,52029.54758,10669.090737,-5104.6853589,-63431.13885,44636.597173,-106691.37273,-2.3180653058e-08,2.5584809547e-09,-3.7488878674e-08,-9.9751815043e-08,8.6134602786e-08,-2.7657028904e-08,9.5379803738e-08,6.0653202232e-08,5.1381857554e-10,-1.1302184627e-06,-1.0707208641e-06,-2.3162868358e-08,5.9594570526e-06,3.8084263009e-08,9.8011567757e-08,0.24541668252,0.0078590032187,0.13691758277,0.011554555694
c5c,ok,,3.2077864071,33124970.866,114038.95702,417417.45206,15088998.115,59692.6131,2827042.5939,15446268.006,95625.633934,-224170.54976,440541.62048,-10999464.696,122209.43272,-296805.50124,168835.16564,-3791609.2951,48835.266835,10289.130533,3369.3856489,-60701.539565,57677.934384,-122717.07006,-2.344878822e-08,3.419067674e-09,-5.1028680597e-08,-1.3575992714e-07,8.6091037065e-08,-3.1342770987e-08,1.2753504279e-07,8.0086305584e-08,5.9365829808e-10,-1.2020942008e-06,-1.1417565995e-06,-2.9055484153e-08,6.3371713234e-06,3.5855178998e-08,9.1244137446e-08,0.24546605324,0.0094411065797,0.1370855689,0.014543963264
c5d,ok,,3.2083188469,33130469.067,111116.24015,408223.45033,15091638.264,58300.7044,2828745.9103,15449296.396,73812.213334,-227655.15445,441345.74847,-10990872.319,95237.825629,-301168.14204,168872.42631,-3789321.0171,44904.934714,10389.686262,8070.5853097,-59202.915869,58468.870697,-119511.81163,-2.3493267573e-08,3.9075218924e-09,-5.4461064674e-08,-1.4445674584e-07,8.6074928835e-08,-2.8044764806e-08,1.3099203308e-07,8.1978732393e-08,4.8102758475e-10,-1.1710322676e-06,-1.1395337759e-06,-2.7515667381e-08,6.4885691206e-06,2.8324723188e-08,7.2867236e-08,0.24521556874,0.0094638319538,0.13012070267,0.014555342205
c5e,ok,,3.2113134487,33161392.603,94446.724119,360895.56243,15081028.727,50973.558729,2835627.0773,15423779.521,-52631.233104,-248644.79106,435256.61217,-10937120.25,-60435.163558,-328145.92146,166376.07452,-3766947.9785,24224.410765,11132.609804,36279.739239,-50529.458049,63452.055026,-98052.474388,-2.3761173563e-08,6.1254467399e-09,-7.5110006446e-08,-1.964300573e-07,8.6550626607e-08,-5.5160982437e-09,1.5952760426e-07,9.4598612375e-08,-2.8974927964e-10,-9.1553081412e-07,-1.103438917e-06,-1.9486557883e-08,7.4194909799e-06,-2.3915614919e-08,-5.434498114e-08,0.24388039842,0.0093372250117,0.086468886224,0.015066859629
cal1215j,ok,,3.1971058927,33014679.319,110261.43318,441351.59905,14945811.094,60735.480378,2791603.01,15232228.915,-29015.159597,-407916.45685,709778.87947,-10766680.01,-61825.112873,-540828.45786,267907.61869,-3681330.0633,17332.680445,15988.687567,55279.846858,-62802.54341,97328.261282,-153934.33655,-2.5152926415e-08,2.9931846355e-09,-1.0169265275e-07,-2.7382494452e-07,8.8121132626e-08,-5.3261417733e-09,2.3105479264e-07,1.3642077655e-07,-7.2239513532e-10,-5.4726420744e-07,-8.2073451539e-07,-3.4724539271e-08,6.2180321246e-06,-2.5846864719e-08,-8.7281324647e-08,0.241939956,0.015348789061,0.060342135841,0.02547643258
cal2263m,ok,,3.2053357417,33099664.25,115980.91707,465546.6943,14978984.032,64644.237328,2808597.3481,15293201.999,-85451.007716,-632361.43451,1113337.7822,-10792434.89,-130195.97392,-837658.11525,420074.42509,-3691885.3099,34598.655066,12799.174465,89170.698207,-75378.935029,154766.32759,-241981.78715,-2.8026372273e-08,8.5672512405e-09,-1.5137745342e-07,-4.0369596222e-07,8.9554121648e-08,-1.2710022873e-08,3.3716854211e-07,1.9643296272e-07,-1.9201211591e-09,-7.1870699398e-07,-8.4454364048e-07,-4.5050459553e-08,5.845764074e-06,-4.5093396166e-08,-1.3232615429e-07,0.2418037979,0.024029997993,0.083356296266,0.039105116721
cal4014l,ok,,3.1381982209,32406373.57,68257.266141,319085.78789,14691769.917,39044.54374,2646453.0518,14977257.089,-224437.50474,-316156.08241,439933.26704,-10250977.083,-309891.01412,-417876.55922,168218.38412,-3512553.1144,-8501.3716895,14237.000018,89629.161006,-38700.812634,71075.610483,-54120.512103,-2.565804324e-08,3.8151314121e-10,-1.3183888954e-07,-3.5251992867e-07,9.4834582645e-08,5.4868238172e-08,3.0025686104e-07,1.6015232192e-07,-3.3549155676e-09,1.9753452029e-07,-8.2372614503e-07,-2.8306118312e-08,9.6716424328e-06,-1.6471879063e-07,-4.5100073983e-07,0.23446822789,0.0096382354122,-0.013483166324,0.020494712475
cast102,ok,,3.2125261016,33173914.973,126820.77811,466061.17253,15030959.717,67333.471953,2833274.2051,15340867.967,-24926.465415,-241152.61489,510243.37615,-11038393.531,-16776.987494,-316735.32997,186788.70958,-3783663.1756,63625.146826,9106.7949966,22108.482835,-67269.420503,63917.313233,-126598.00352,-2.3635862178e-08,9.751116632e-09,-6.350788784e-08,-1.6496603353e-07,8.6982125671e-08,-1.6299021184e-08,1.1768255287e-07,7.5041290735e-08,-3.4205916566e-11,-1.1824279965e-06,-1.0604714029e-06,-1.1532629904e-08,5.6147937962e-06,-4.1020390038e-09,1.3857845768e-09,0.24648782316,0.011130735593,0.14995643858,0.014924592925
cap21c,ok,,3.2503760113,33564769.288,131785.48164,561893.69002,14981331.41,79707.866342,2910337.8513,15122590.771,5601.7670025,-73986.849536,154953.3538,-10515210.181,-42060.055964,-94745.44474,45347.321136,-3561820.8023,-39226.197089,24592.546721,14622.857878,-66821.940304,10659.885864,-20246.24276,-2.2438315737e-08,-3.0338924194e-09,-1.9130231597e-08,-5.7776678553e-08,8.0435303391e-08,6.656322181e-09,3.8448806973e-08,2.6986079189e-08,4.8277054266e-10,3.2281897311e-07,-2.1284400631e-07,-7.8525512903e-09,4.7260477504e-06,-1.0080807272e-08,-5.6736851618e-08,0.23332854994,0.0035501316004,-0.042542853855,0.0050669945456
ch10sm,ok,,3.2902974655,33977015.255,125769.1041,737307.76784,14764153.967,100215.60582,2947928.5315,14973790.123,64887.774252,-1760548.6513,3236140.7958,-10898822.868,28921.383102,-2337368.574,1196914.2084,-3555782.3498,49898.499513,31053.826654,210052.77454,-196662.60955,429559.0749,-753926.4254,-4.7265680009e-08,1.5338710666e-08,-2.6053603351e-07,-6.9710503342e-07,8.5737528519e-08,-7.6169145249e-08,9.0536188723e-07,3.5899806196e-07,-1.7685889782e-09,-6.8603178667e-07,-5.9534390862e-07,-9.8452999151e-08,3.7626268636e-06,-9.7323028998e-09,-5.1338930821e-08,0.2421682021,0.068616737337,0.086281603195,0.11386655345
clarkk,ok,,3.2145952506,33195281.889,113888.24108,457792.1147,15014182.912,63796.516065,2831746.9052,15325742.398,-49062.941403,-582208.26246,1001201.7792,-10921203.247,-83101.589447,-771209.16349,381063.32475,-3735777.9929,27088.715319,14460.313087,79541.19191,-71445.90174,143142.33337,-223199.29798,-2.6972400632e-08,5.430978849e-09,-1.3498616341e-07,-3.6058500326e-07,8.8435656917e-08,-1.2827468303e-08,3.1610854475e-07,1.8171833249e-07,-1.2188539306e-09,-6.5156479046e-07,-8.2573004702e-07,-4.6726669599e-08,5.9234376596e-06,-3.2012758519e-08,-9.8618995377e-08,0.24399304752,0.021469842381,0.074205567935,0.036001046152
chen,ok,,3.2780082227,33850111.291,111606.81439,519321.3429,15010255.176,73233.040488,2951269.5136,15223316.88,-926615.1224,-1087152.3055,1733938.8374,-10785530.367,-1178336.6709,-1433491.8975,631392.61002,-3668310.884,102077.9027,-25895.783006,308615.14524,-98447.591761,269519.94373,-240994.90138,-3.8105384356e-08,7.6992027904e-09,-2.6472127911e-07,-6.9199631749e-07,1.2058464006e-07,8.6072907137e-08,5.9883405053e-07,2.9830125169e-07,-2.0164110817e-08,-3.7912608388e-07,-3.6974783176e-07,-3.3576784583e-08,5.1545064101e-06,-3.106197305e-07,-7.9097939252e-07,0.23634888387,0.037114446515,0.042313054473,0.066833960727
clarkv,ok,,3.2150181447,33199648.874,120923.58926,468342.83653,15042018.987,66372.435445,2835435.7766,15365021.726,-132.42029589,-604173.80759,1101962.2169,-10967092.588,-19190.163596,-800917.65375,416237.32361,-3755403.8607,41905.065877,13404.057453,66118.172918,-76985.115616,150939.93478,-258428.21975,-2.7277991885e-08,9.3441183583e-09,-1.3778205605e-07,-3.680422659e-07,8.7459150262e-08,-2.9582577047e-08,3.104391029e-07,1.8493192279e-07,-5.1053081001e-10,-8.8201541134e-07,-9.2004891637e-07,-4.714523474e-08,5.6941987307e-06,-1.1505882879e-08,-4.4665538549e-08,0.24488887449,0.023702086936,0.10665646932,0.037539410569
clarkw,ok,,3.2181200836,33231680.818,110773.61372,445561.48514,15054077.556,61845.567594,2842268.314,15395667.203,-91272.989186,-664379.2035,1121329.7692,-10917280.196,-132354.08172,-879316.93129,429982.00034,-3744114.168,33355.536333,11597.027888,97234.140819,-73992.630361,164724.27641,-245849.92152,-2.828275887e-08,7.5084181817e-09,-1.5814684598e-07,-4.2050503227e-07,8.9186534331e-08,-1.3907338733e-08,3.666917963e-07,2.0977697564e-07,-2.0544300465e-09,-7.3950555752e-07,-8.6269079548e-07,-5.1624438103e-08,6.1129090471e-06,-4.8246482811e-08,-1.3673008936e-07,0.24336683959,0.023950176718,0.08191770297,0.040619775397
clarkx,ok,,3.2156074903,33205734.708,114945.03836,460808.89685,15023821.559,64286.857905,2835354.1254,15338054.008,-32837.189486,-586659.26898,1018925.8791,-10918538.792,-62052.968042,-777113.38518,387574.97647,-3735209.3137,26572.567208,14927.181382,76292.40517,-72353.247607,144083.93384,-230231.76368,-2.6994729752e-08,5.4118148872e-09,-1.3465917004e-07,-3.5976429354e-07,8.7894855399e-08,-1.5225003579e-08,3.1599494228e-07,1.8240877679e-07,-9.9910132122e-10,-6.4849151563e-07,-8.2226063332e-07,-4.7744472553e-08,5.8783994161e-06,-2.5535336475e-08,-8.1686404576e-08,0.24384930845,0.021848191455,0.074540882138,0.036322050761
clarky,ok,,3.2210281829,33261711.092,116099.24019,465433.52555,15047295.575,65249.391029,2849215.3701,15362685.813,-75810.573219,-619756.01905,1065284.558,-10901915.78,-117578.4847,-820755.57969,404572.16035,-3729627.6828,27870.04623,14001.806958,88699.226596,-74377.438441,151753.32302,-233014.96888,-2.7442554845e-08,5.892718262e-09,-1.421246532e-07,-3.7920419518e-07,8.8316260577e-08,-9.4295790054e-09,3.2889570636e-07,1.886242832e-07,-1.6783101982e-09,-6.1546179479e-07,-7.9009912526e-07,-4.6494882168e-08,5.7916573507e-06,-4.0982929635e-08,-1.213593356e-07,0.24306034513,0.022819604161,0.071454646739,0.038184541609
clarkyh,ok,,3.2100995212,33148857.069,116317.09261,459864.54338,15006700.533,63896.274478,2822503.1288,15311286.855,-506908.43775,-973365.96881,2022170.9616,-10928839.75,-670017.26389,-1286568.6898,718101.70911,-3743759.8762,64414.599074,-6805.4381098,171208.93983,-104330.75286,240219.86145,-394688.34127,-4.0211150903e-08,3.3352937371e-08,-3.1382695308e-07,-8.2958450518e-07,1.1537239082e-07,3.6535581209e-08,5.1640882795e-07,3.2244888754e-07,-1.2292963631e-08,-5.9984169183e-07,-7.947795662e-07,-8.6180960514e-09,5.9131941173e-06,-2.0479011995e-07,-5.4135638586e-07,0.24424558753,0.044613429677,0.06977184162,0.060067173466
